ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Source_comment,Coders
GB286-sars1236,sars1236,GB286,1,GB286-1,,g_Cook_Sarcee[36],Cook (1984:36),BHR
GB286-sasa1249,sasa1249,GB286,0,GB286-0,,typ_Bishop_Intonation-Sasak[36-37],Bishop (1998:36-37),HPG;TY
GB286-sata1237,sata1237,GB286,?,,Not discussed,g_Roddy_Satawalese,Roddy 2007,NP
GB286-sauk1252,sauk1252,GB286,0,GB286-0,,"g_Pennington_Ma-Manda[452,455-460]","Pennington (2016:452,455-460)",ML
GB286-saur1249,saur1249,GB286,?,,,gt_Kobayashi_Malto,Kobayashi 2012,JI
GB286-savo1255,savo1255,GB286,0,GB286-0,,g_Wegener_Savosavo_2012[244],Wegener 2012:244,NP
GB286-saya1246,saya1246,GB286,0,GB286-0,,s_Caron_Zaar[29],Caron (2011:29),KS
GB286-seco1242,seco1242,GB286,0,GB286-0,,g_Jeanne_Hopi[176-179];g_KalectacaLangacker_Hopi[102];s_Whorf_Hopi[177],Whorf 1946:177; Kalectaca & langacker 1978:102; Jeanne 1978:176-179,RSC
GB286-seda1262,seda1262,GB286,0,GB286-0,,"g_Smith_Sedang[107, 130, 145]","Smith (1979:107, 130, 145)",HPG
GB286-seim1238,seim1238,GB286,0,GB286-0,,s_WoznaWilson_Seimat[77-78],Wozna and Wilson 2005:77-78,DP
GB286-seke1241,seke1241,GB286,0,GB286-0,,gtyp_Johnson_Ske[73],Johnson (2014: 73),KA
GB286-sekp1241,sekp1241,GB286,0,GB286-0,,,"Delalorm, Cephas (2014 p.c.)",HS
GB286-sela1259,sela1259,GB286,0,GB286-0,,g_Coward_Selaru[133-134],Coward 1990: 133-134,CMG
GB286-sela1260,sela1260,GB286,?,,no information,s_Basri_Selayarese,Basri 1999: in passim,MM
GB286-sele1249,sele1249,GB286,0,GB286-0,,s_HarflettTate_Selee[14],Harflett 1999:14,HS
GB286-sema1265,sema1265,GB286,0,GB286-0,,s_Kruspe_Semaq-Beri[491],Kruspe (2015:491),TWE
GB286-sema1266,sema1266,GB286,?,,"No section on polar interrogation, no examples found. ",s_Dentan_Semai,Dentan (2003),JG
GB286-seme1247,seme1247,GB286,0,GB286-0,,g_Kruspe_Semelai[324-326],Kruspe (2004:324-326),MJ;TWE
GB286-sene1264,sene1264,GB286,0,GB286-0,,g_Chafe_Seneca[153],Chafe (2015:153),BHR
GB286-seng1281,seng1281,GB286,?,,"Insufficient evidence to say definitively, no section on interrogatives",hvs_Chowning_5NewBritain,Chowning 1978,DP
GB286-seri1257,seri1257,GB286,1,GB286-1,,gd_Marlett_Seri[866],Moser (2004: 866),RHE
GB286-serr1255,serr1255,GB286,0,GB286-0,"(Autotranslated from HG211:* -> GB286:*, given [0] HG211. Polar questions: verb morphology)","572563[535, 620];hv_HillHill_Takic[535, 620]","Hill & Hill (2019:535, 620)",HunterGatherer
GB286-seve1240,seve1240,GB286,0,GB286-0,,"g_Todd_Ojibwa[83, 89]","Todd (1970:83, 89)",HPG
GB286-sgaw1245,sgaw1245,GB286,0,GB286-0,,"g_Jones_Karen[15, 23]","Jones (1961:15, 23)",JG
GB286-shab1252,shab1252,GB286,0,GB286-0,,g_Kibebe_Chabu[204-207],Kibebe (2015:204-207),LR
GB286-sham1280,sham1280,GB286,0,GB286-0,,"s_Riedel_Sambaa[20, 30, 213]","Riedel (2009: 20, 30, 213)",EJ
GB286-shan1283,shan1283,GB286,1,GB286-1,,g_Candido_Shanenawa[168],Vieira Cândido 2004: 168,MP;RZ
GB286-shas1239,shas1239,GB286,?,,Interrogatives are not treated.,g_Silver_Shasta[1-255],Silver (1966: 1-255),GB
GB286-shaw1249,shaw1249,GB286,0,GB286-0,,s_Boling_Shawnee[41-42],Boling (1981:41-42),HPG
GB286-shee1238,shee1238,GB286,0,GB286-0,,s_MaoMeng_She[83-84],Mao & Meng 1986: 83-84,HDS
GB286-shek1245,shek1245,GB286,1,GB286-1,,g_Hellenthal_Sheko[411],Hellenthal 2010:411,SVM
GB286-sher1257,sher1257,GB286,?,,,s_Dondrup_Sherdukpen[11],Dondrup (1988:11),JK
GB286-sher1258,sher1258,GB286,0,GB286-0,,g_Rogers_Sherbro[72],Rogers (1967:72),KS
GB286-shil1265,shil1265,GB286,0,GB286-0,,sd_Kohnen_Shilluk[151],Kohnen (1933:151),JLA
GB286-ship1254,ship1254,GB286,1,GB286-1,"Interrogative clause is marked by interrogative clitic -ki, which occurs on the first major constituent of the clause, and rising intonation (Valenzuela 2003:376)",g_Valenzuela_Shipibo-Konibo[376],(Valenzuela 2003:376),OK
GB286-shix1238,shix1238,GB286,1,GB286-1,,"s_Chirkova_Shixing[46, 56]","Chirkova (2009:46, 56)",BHR
GB286-shol1240,shol1240,GB286,0,GB286-0,,sd_Si_Solega[70-71],Si 2020:70-71,JSA
GB286-shon1251,shon1251,GB286,0,GB286-0,,g_Fortune_Shona-Analytical[1-437],Fortune (1955: 1-437),NL
GB286-shor1247,shor1247,GB286,0,GB286-0,the phonologically bound particle can attach to any part of speech,g_Dyrenkova_Shor[279-280],Dyrenkova (1941:279-280),NH
GB286-shos1248,shos1248,GB286,0,GB286-0,"(Autotranslated from HG211:* -> GB286:*, given [0] HG211. Polar questions: verb morphology). (Autotranslated from HG211:* -> GB286:*, given [0] HG211. Polar questions: verb morphology)",g_CrumDayley_WShoshoni[12];g_McLaughlin_Shoshoni[84];s_Miller_Shoshone[31-32];s_Shaul_Shoshone[131-133],Crum & Dayley 1993:12; Miller 1996:31-32; McLaughlin 2012:84; Shaul 2012:131-133,AS;CB;MM;PE;RSC
GB286-shua1257,shua1257,GB286,1,GB286-1,,s_Saad_Shuar[85-6],Saad (2014: 85-6),RHE
GB286-shwe1236,shwe1236,GB286,0,GB286-0,,g_Mak_Golden-Palaung[42];g_Milne_Palaung[84-85],Mak (2012: 42); Milne (1921:84-85),GB;JG;MM
GB286-siam1242,siam1242,GB286,0,GB286-0,,g_Toews_Siamou[70],Toews (2015:70),NH
GB286-siaw1243,siaw1243,GB286,1,GB286-1,The -ko form and possibly the -o form,"s_Krieg_Siawi[6, 22]","Krieg (2005:6, 22)",HH
GB286-sibe1251,sibe1251,GB286,0,GB286-0,,g_Nedjalkov_Evenki[3-6],Nedjalkov (1997:3-6),NH
GB286-sich1238,sich1238,GB286,0,GB286-0,,g_Gerner_Nuoso[505-506],Gerner (2013:505-506),JLA
GB286-sici1248,sici1248,GB286,0,GB286-0,,s_Bigalke_Siciliano;s_Privitera_Sicilian,Bigalke 1997: in passim; Privitera 1998: in passim,MM
GB286-sici1249,sici1249,GB286,0,GB286-0,,g_Garber_Senufo-Sucite[313-314],Garber (1987:313-314),CK
GB286-sida1246,sida1246,GB286,0,GB286-0,,g_Kawachi_Sidaama[72],Kawachi 2007:72,SVM
GB286-siee1239,siee1239,GB286,?,,The thoroughness of description in how polar interrogation DOES occur suggests to me quite strongly that this should be coded 0.,g_Crowley_Erromangan[235],Crowley 1998: 235,EK;MM
GB286-sier1248,sier1248,GB286,0,GB286-0,,s_Hasler_Nahuatl-Tehuacan-Zongolica_2000,Hangert (2001),RHE
GB286-sier1250,sier1250,GB286,0,GB286-0,"All polar interrogative examples show no formal distinctions from non-interrogatives, and I therefore assume (although it is not explicitly said) that it is strictly intonation which signals interrogation.",g_Foreman_Macuiltianguis[160],Foreman 2006: 160,JE
GB286-sika1261,sika1261,GB286,0,GB286-0,"Not mentioned, judged absent",d_Donner_Sikaiana;s_Capell_Sikayana,Donner 1987; Capell 1935-1937,NP
GB286-siks1238,siks1238,GB286,1,GB286-1,,typ_Bliss_Blackfoot[226-230],Bliss (2014:226-230),CAO;EJ
GB286-siku1242,siku1242,GB286,0,GB286-0,,s_Kahler_Sichule[18],Kahler 1955: 18,MM
GB286-sile1255,sile1255,GB286,0,GB286-0,,s_Daniels_Sirva[739],Daniels (2015: 739),EJ;TWI
GB286-simb1256,simb1256,GB286,?,,Not discussed,sd_Lanyon-Orgill_Eddystone;typ_Palmer_Simbo,Lanyon & Orgill 1969; Palmer 1996,NP
GB286-sina1266,sina1266,GB286,0,GB286-0,,g_Tauberschmidt_Sinaugoro[88],Tauberschmidt 1999:88,ED
GB286-sing1264,sing1264,GB286,0,GB286-0,,g_Morey_Turung[638],Morey (2010:638),BHR
GB286-sini1242,sini1242,GB286,0,GB286-0,,,"Diagne, Anna Marie (p.c. 2013)",HS
GB286-sion1247,sion1247,GB286,0,GB286-0,"(Autotranslated from HG211:* -> GB286:*, given [0] HG211. Polar questions: verb morphology)",estd_Wheeler_Siona[160],Wheeler 1987:160,HunterGatherer
GB286-sioo1240,sioo1240,GB286,0,GB286-0,,s_ClarkClark_Sio[23],Clark & Clark 1987:23,NP
GB286-sira1267,sira1267,GB286,0,GB286-0,,g_Adelaar_Siraya[95-98],Adelaar (2011:95-98),JG
GB286-siri1273,siri1273,GB286,0,GB286-0,,d_GaspariniDicarere_Siriono;g_Schermair_Siriono,Schermair (1949); Gasparini (2015),RHE
GB286-siri1274,siri1274,GB286,1,GB286-1,,s_CriswellBrandrup_Siriano,Criswell and Brandrup 2000,RHE
GB286-sirz1237,sirz1237,GB286,0,GB286-0,,g_SumbatovaLander_Darginskij[380-381],Sumbatova (2014:380-381),NH
GB286-situ1238,situ1238,GB286,1,GB286-1,"When the prefix is used, this covers the scope of the verb phrase.","g_Prins_rGyalrong-Jiaomuzu[321, 323, 486-487, 515-518]","Prins (2011:321, 323, 486-487, 515-518)",RHA
GB286-sius1254,sius1254,GB286,0,GB286-0,,"g_Frachtenberg_Siuslawan[465-539, 599]","Frachtenberg (1922:465-539, 599)",HPG
GB286-siwi1239,siwi1239,GB286,0,GB286-0,,s_Vycichl_Siwi[213],Vycichl (2005:213),NB
GB286-siwu1238,siwu1238,GB286,0,GB286-0,,g_FordIddah_Siwu[3],Ford 1973:3.6.2,HS
GB286-siyi1240,siyi1240,GB286,0,GB286-0,"The marker ziam is said to be suffixed to the verb, but it is written as a separate orthographic word. The same marker follows clause-final content interrogative words.",g_Sarangthem_Sizang[126-127],Sarangthem (2010:126-127),MJ
GB286-skol1241,skol1241,GB286,1,GB286-1,,g_Feist_Skolt-Saami[319],Feist 2010:319,RK
GB286-slov1268,slov1268,GB286,0,GB286-0,,g_Herrity_Slovene[323-324],Herrity 2000: 323-324,MM
GB286-sobe1238,sobe1238,GB286,?,,"The grammar states that in the most common form of interrogation the suffix -a is added 'to the last word of the clause'. However, it is not entirely clear if the suffix can only attach to verbs, or any clause-final word. Based on just this small section, it sounds like it does not need to be a verb.",s_SternerRoss_Sobei[183-184],Sterner and Ross 2002:183-184,JRI
GB286-soch1239,soch1239,GB286,0,GB286-0,,g_Foris_Sochiapan[341-344],Foris 2000:341-344,JG
GB286-soga1242,soga1242,GB286,0,GB286-0,,g_Nabirye_Lusoga[395],Nabirye (2016:395),ER
GB286-soli1239,soli1239,GB286,?,,,s_vanEeden_Soli[1-51],Eeden (1936:1-51),ML
GB286-soni1259,soni1259,GB286,0,GB286-0,,g_Girier_Soninkee[119],Girier 1996:119,HS
GB286-sons1242,sons1242,GB286,0,GB286-0,,sd_Capell_Sonsorol[77-78],Capell 1969:77-78,DP
GB286-sooo1254,sooo1254,GB286,0,GB286-0,,g_Lerthirunwong_So[155-156],Lerthirunwong (1980:155-156),JG
GB286-sooo1256,sooo1256,GB286,0,GB286-0,,g_Carlin_So[113],Carlin 1993:113,SVM
GB286-sora1254,sora1254,GB286,0,GB286-0,,s_Chandrasekhara_Savara[175],Chandrasekhara (2010:175),TWI
GB286-sout1528,sout1528,GB286,0,GB286-0,,g_Alexander_Bosnian-Croatian-Serbian[9],Alexander 2006: 9,MM
GB286-sout1549,sout1549,GB286,?,,not found,s_Bhattacharya_Naiki[85-117],Bhattacharya (1961:85-117),JI;NK
GB286-sout2649,sout2649,GB286,0,GB286-0,,g_David_Pashto[417],David 2014: 417,VG
GB286-sout2674,sout2674,GB286,0,GB286-0,,,Kowalik (to appear),RK
GB286-sout2715,sout2715,GB286,?,,No mention,s_Paudel_Ghale[168-185],Paudel (2008:168-185),BHR
GB286-sout2728,sout2728,GB286,0,GB286-0,,g_Huang_Puxi[224],Huang (2004:224),BHR
GB286-sout2729,sout2729,GB286,1,GB286-1,,g_Ding_Prinmi_2014[208-210],Ding 2014:208-210,ML
GB286-sout2730,sout2730,GB286,0,GB286-0,Polar interrogation marked with question particle.,g_Wiersma_Bai[199],Wiersma (1990:199),MY
GB286-sout2782,sout2782,GB286,0,GB286-0,,g_Kramer_Fali[197],Kramer 2014:197,RK
GB286-sout2797,sout2797,GB286,?,,Not mentioned,s_Prost_Toussian[251-342],Prost (1964: 251-342),NL
GB286-sout2807,sout2807,GB286,0,GB286-0,,g_DokeMofokeng_Southern-Sotho[433-435],Doke & Mofokeng (1957:433-435),ML
GB286-sout2826,sout2826,GB286,?,,Not mentioned,g_Innes_Grebo[108],Innes (1966:108),KS
GB286-sout2856,sout2856,GB286,0,GB286-0,,g_Thieberger_SEfate_2004,Thieberger 2004,JLA
GB286-sout2857,sout2857,GB286,0,GB286-0,,g_Dimock_Nahavaq[186-187],Dimock (2009:186-187),JN
GB286-sout2859,sout2859,GB286,0,GB286-0,,s_Crowley_Ambrym[669],Crowley (2002:669),JN
GB286-sout2869,sout2869,GB286,0,GB286-0,,s_Lynch_Tanna[53-54],Lynch (1982:53-54),JW
GB286-sout2895,sout2895,GB286,0,GB286-0,,g_Bolton_Nuaulu,Bolton 1990: in passim,JY
GB286-sout2896,sout2896,GB286,0,GB286-0,,s_Krausse_Eastern-Atadei[125],Krauße 2016:125,JRI
GB286-sout2912,sout2912,GB286,0,GB286-0,,"g_Meman_Bikol[275, 300]","Meman (1990:275, 300)",JG
GB286-sout2918,sout2918,GB286,?,,No mention of polar interrogatives costructions in grammar,g_Jun_SSinama,Akamine 2003,DP
GB286-sout2954,sout2954,GB286,0,GB286-0,,s_Niinaga_Yuwan[76],Niinaga (2010:76),NH
GB286-sout2956,sout2956,GB286,0,GB286-0,,g_Enrico_Haida[131-133],Enrico (2003:131-133),BHR
GB286-sout2959,sout2959,GB286,0,GB286-0,,g_Rice_Slave[1123-1137],Rice (1989:1123-1137),BHR
GB286-sout2976,sout2976,GB286,1,GB286-1,"Enclitic =a. Note, however, that Willet 1991 sees this construction as having a confirmation bias.",styp_Salido_Southeastern-Tepehuan[129],Garcia Salido 2014:129,RHE
GB286-sout2985,sout2985,GB286,0,GB286-0,,"g_Freeland_Central-Sierra-Miwok[44-45, 65, 69, 113, 169]","Freeland (1951:44-45, 65, 69, 113, 169)",BHR
GB286-sout2989,sout2989,GB286,1,GB286-1,,g_Elliott_Enxet-Sur[314-325],Elliott 2021: 314-325,HS;JE
GB286-sout2994,sout2994,GB286,0,GB286-0,,g_Kroeker_Nambikuara_2001_IJAL[24],Kroeker (2001: 24),AR
GB286-sout2996,sout2996,GB286,0,GB286-0,,g_Coler_Muylaq-Aymara_2014[656-658],Coler 2014: 656-658,JVE;MP
GB286-sout3236,sout3236,GB286,0,GB286-0,,g_Ahland_Gumuz[207],Ahland (2012:207),LR
GB286-sout3262,sout3262,GB286,0,GB286-0,,,"Gerson Klumpp, p.c.",RK
GB286-sril1245,sril1245,GB286,0,GB286-0,,g_Nordhoff_SLM[148],Nordhoff (2009:148),JLA
GB286-stan1289,stan1289,GB286,0,GB286-0,,g_Wheeler_Catalan[486],Wheeler 1999: 486ff.,MM
GB286-stan1290,stan1290,GB286,1,GB286-1,"The subject noun may be 'recalled' by an anaphoric pronoun, which encliticizes to the verb.",g_Batchelor_French[494],Batchelor (2011:494),BHR
GB286-stan1293,stan1293,GB286,0,GB286-0,,g_HuddlestonPullum_English[868-872],Huddleston & Pullum (2002:868-872),IC;JG;JLA
GB286-stan1306,stan1306,GB286,1,GB286-1,There is a clause-final interrogative suffix but it can also be suffixed to the verb. ,g_Mintz_Malay-Indonesian[238-239],Mintz (1994:238-239),JG
GB286-stan1318,stan1318,GB286,0,GB286-0,,g_Ryding_Modern-Standard-Arabic[405],Ryding (2005:405),NB
GB286-suba1238,suba1238,GB286,?,,Not mentioned,s_Ochieng_Suba[1-93],Ochieng 2015:1-93,ER
GB286-suda1237,suda1237,GB286,0,GB286-0,,s_ManfrediPetrollino_Juba-Arabic[62],"Manfredi, Petrollino (2013:62)",NB
GB286-sude1239,sude1239,GB286,0,GB286-0,,s_AndersonRoss_Sudest[344],Anderson & Ross 2002:344,NP
GB286-suku1259,suku1259,GB286,?,,Polar interrogation is not discussed in depth.,g_Piper_Suku[109-429],Piper (1977:109-429),JN
GB286-suku1261,suku1261,GB286,?,,No mention of such a feature,g_Batibo_Kesukuma[1-340],Batibo (1985: 1-340),AH
GB286-sume1241,sume1241,GB286,?,,Polar interrogation is not treated.,g_Jagersma_Sumerian[1-747],Jagersma (2010: 1-747),GB
GB286-sumi1235,sumi1235,GB286,0,GB286-0,,g_Sreedhar_Sema[1-195];s_Hutton_Sema-Naga[1-95];styp_Teo_Sumi[1-254],Hutton 1916:1-95; Sreedhar 1980:1-195; Teo 2019:1-254,JV
GB286-sund1252,sund1252,GB286,0,GB286-0,,s_Muller-Gotama_Sundanese[54-57],Müller-Gotama (2001:54-57),TY
GB286-sunw1242,sunw1242,GB286,?,,Not mentioned,g_Borchers_Sunwar_2017[1-310],Borchers (2007:1-310),EJ
GB286-supy1237,supy1237,GB286,0,GB286-0,,g_Carlson_Supyire[527-529],Carlson (1994:527-529),CK
GB286-surg1248,surg1248,GB286,?,,,22080[1-615],Filchenko 2007:1-615,RK
GB286-surs1246,surs1246,GB286,0,GB286-0,,s_Hutchisson_Sursurunga[101],Hutchisson 1975:101,NP
GB286-suru1261,suru1261,GB286,0,GB286-0,"(Autotranslated from HG211:* -> GB286:*, given [?] HG211. Polar questions: verb morphology); MM changed value and added source",stypd_Lopes_Surui[126],Lopes 2014: 126,MM
GB286-susu1250,susu1250,GB286,0,GB286-0,,g_Toure_Soso[103],Toure 2004:103,JP
GB286-swah1253,swah1253,GB286,0,GB286-0,,g_Ashton_Swhaili_1977[1-394],Ashton (1947: 1-394),AH
GB286-swed1254,swed1254,GB286,0,GB286-0,,"g_HolmesHinchliffe_Swedish_2013[551-552, 153-154]","Holmes and Hinchcliff 2013:551-552, 153-154",SR
GB286-taba1263,taba1263,GB286,?,,"Fortgens (1928) contains one example of a polar question, where word order and verbal morphology are the same as in declarative sentences. There is also no polar interrogative particle. Kotynski (1988) does not mention polar questions. There can be no conclusive coding of this feature from the limited information in the consulted literature.",s_Fortgens_Tabaroesch[391];s_Kotynski_Tabaru;s_Kotynski_Tabaru_MA,Fortgens (1928:391); Kotynski (1988:in passim),JLA;JR
GB286-tabo1241,tabo1241,GB286,1,GB286-1,,g_Schlatter_Tabo[248],Schlatter (2003:248ff),RHE
GB286-tafi1243,tafi1243,GB286,0,GB286-0,,g_Bobuafor_Tafi[245],Bobuafor 2013:245,SVM
GB286-taga1272,taga1272,GB286,0,GB286-0,"Polar interrogation is only marked by intonation, if formally at all.",s_DuboisDubois_Tagabawa[24],DuBois and DuBois 1991:24,JE
GB286-tagb1258,tagb1258,GB286,?,,,47009;s_Hussey_Aborlan-Tagbanwa,Hussey 1965; Hussey 1966,JY
GB286-tagi1241,tagi1241,GB286,?,,,s_DasGupta_Tagin[9-10],Das Gupta (1983:9-10),EJ;JK
GB286-tago1246,tago1246,GB286,?,,Polar interrogation not treated,hvs_Stevenson_Nuba;s_Meinhof_Tagoy;s_SchadebergElias_Orig;typ_Alamin_Tagoi-Pronominal,Meinhof_Tagoy (1915-1916); Stevenson (1956-1957); Alamin (2015); Schadeberg & Elias (1979),HH
GB286-tagw1240,tagw1240,GB286,?,,,sd_Casimir_Tagbana[1-412],Casimir (1988:1-412),ER
GB286-taha1241,taha1241,GB286,0,GB286-0,,g_Nehlil_Ghat[54],Nehlil 1909:54,NP
GB286-tahi1242,tahi1242,GB286,0,GB286-0,,g_LazardPeltzer_Tahitienne[110-111],Lazard & Peltzer 2000:110-111,NP
GB286-taia1239,taia1239,GB286,?,,,"s_KulickStroud_Taiap[209, 222]","Kulick and Stroud (1992:209, 222)",CAO
GB286-taib1242,taib1242,GB286,1,GB286-1,"""m-"" addition to verb",s_Chan_Hokkien;s_Fang_Hokkien;typ_Soh_Shanghai-Hokkien,Chan (1982); Soh (2001); Fang (2010),JLA
GB286-taji1246,taji1246,GB286,0,GB286-0,,g_Mayani_Tajio[1-207],Mayani (2013:1-207),RHA
GB286-take1257,take1257,GB286,1,GB286-1,,"gt_Sapir_Takelma[16, 277]","Sapir (1990:16, 277)",JG
GB286-taku1257,taku1257,GB286,0,GB286-0,,sd_Moyle_Takuu[21-23],Moyle 2011:21-23,NP
GB286-tali1259,tali1259,GB286,?,,Not discussed,d_Crowley_Tolo;s_Capell_Inakona,Capell 1930; Crowley 1986,NP
GB286-tama1331,tama1331,GB286,1,GB286-1,,hvw_Edgar_Tama_Lexicon[37],Edgar 1991:37,RK
GB286-tama1365,tama1365,GB286,0,GB286-0,,g_Heath_Tamashek[649],Heath 2005:649,NP
GB286-tamb1254,tamb1254,GB286,?,,"Yes-no questions are discussed at the end, only the answers to yes-no questions are provided. No examples given.",hvs_Omar_Malay-Malaysia[293],Omar 1983:293,JLA
GB286-tami1289,tami1289,GB286,0,GB286-0,,g_Lehmann_Tamil[232-233],Lehmann 1993:232-233,TWE
GB286-tami1290,tami1290,GB286,?,,There is no data on polar interrogation.,s_Bamler_Tami,Bamler 1900:in passim,KSA
GB286-tane1237,tane1237,GB286,0,GB286-0,,hvs_Francois_Vanikoro,François 2009; Tryon 2002:584,NP
GB286-tang1334,tang1334,GB286,0,GB286-0,,s_Gong_Tangut_2017[818-820],Gong (2017:818-820),JG
GB286-tang1336,tang1336,GB286,1,GB286-1,,"g_Devi_Tangkhul[107-108, 275-277]","Devi (2011:107-108, 275-277)",JG
GB286-tang1347,tang1347,GB286,0,GB286-0,,s_Ray_Tangoa[366],Ray (1926:366),JC
GB286-tang1348,tang1348,GB286,?,,Not discussed,s_Maurer_Tangga,Maurer 1966,RSC
GB286-tang1373,tang1373,GB286,0,GB286-0,,sv_Xu_Tangwang[161],Xu (2017:161),JLA
GB286-tang1377,tang1377,GB286,1,GB286-1,"Post decribes the marker as a polar question 'particle.' However, in all of the examples, the particle appears suffixed to the verb.",g_Post_Tangam[137],Post (2017:137),JLA
GB286-tani1257,tani1257,GB286,0,GB286-0,"(Autotranslated from HG211:* -> GB286:*, given [0] HG211. Polar questions: verb morphology)",g_Strom_Retuara[141],Strom 1992:141,HunterGatherer
GB286-tanz1241,tanz1241,GB286,0,GB286-0,,s_Ngonyani_Chingoni[89],Ngonyani (2003:89),BHR
GB286-tara1313,tara1313,GB286,0,GB286-0,"Polar interrogation is indicated by one of three auxiliaries, to which a question marker '-me' is added.",g_Singh_Tarao[99],Singh (2002:99),BHR
GB286-tara1319,tara1319,GB286,0,GB286-0,,s_Aoi_Tarama[417],Aoi (2015:417),NH
GB286-tari1256,tari1256,GB286,0,GB286-0,"Polar questions do not contain any question word, they are marked by rising intonation and one of the evidential markers (see Aikhenvald 2003:502).",g_Aikhenvald_Tariana[502],Aikhenvald (2003:502),OK
GB286-tari1263,tari1263,GB286,0,GB286-0,,152252[184],Harries 1974:184,HW
GB286-tata1255,tata1255,GB286,0,GB286-0,the phonologically bound particle can attach to any part of speech,g_Poppe_Tatar_1963[85],Poppe (1963:85),NH
GB286-tata1257,tata1257,GB286,0,GB286-0,,s_Pekkanen_Tatana[202],Pekkanen 1988:202,KSA
GB286-tata1258,tata1258,GB286,?,,Only 1 example found - no interrogative marking or description provided. No other information on interrogation. ,g_Sullivant_Tataltepec[281],Sullivant 2015:281,JG
GB286-taul1251,taul1251,GB286,0,GB286-0,,"g_Meng_Tulil[27, 94]","Meng 2018:27, 94",RSC
GB286-taus1251,taus1251,GB286,0,GB286-0,,g_Rubino_Tausug[103],Rubino 2006:103,KSA
GB286-taus1253,taus1253,GB286,1,GB286-1,,phon_Ortiz_Taushiro[72],Ortiz (1975: 72),RHE
GB286-tawa1286,tawa1286,GB286,0,GB286-0,,g_Sudlow_Tamasheq[61],Sudlow (2001:61),KS
GB286-taya1257,taya1257,GB286,0,GB286-0,,g_Kossmann_Ayer-Tuareg[135],Kossmann (2011:135),NB
GB286-tbol1240,tbol1240,GB286,0,GB286-0,,g_Forsberg_Tboli[107-108],Forsberg (1992:107-108),JG
GB286-tean1237,tean1237,GB286,0,GB286-0,,s_Tryon_Buma[584],Tryon 2002:584,SY
GB286-teda1241,teda1241,GB286,1,GB286-1,,s_LeCoeurLeCoeur_Teda-Daza[70];sd_LeCoeurLeCoeur_Teda-Daza[70],LeCoeur and LeCoeur 1956:70,NP
GB286-tedi1235,tedi1235,GB286,1,GB286-1,,"s_Otsuka_Tiddim-Chin[114, 126]","Otsuka (2014:114, 126)",JG
GB286-tega1236,tega1236,GB286,?,,Polar interrogation not treated,hvs_Stevenson_Nuba;s_Meinhof_Tegele;typ_Aldawi_Rashad;w_Schadeberg_Rashad[339-343],Aldawi (2017); Schadeberg (2013:339-343); Meinhof (1916-1917); Stevenson (1956-1957),HH
GB286-tehu1242,tehu1242,GB286,1,GB286-1,,g_Garay_Tehuelche[422-428];sd_Garay_Tehuelche[9-29];st_Garay_Tehuelche[7-22],Garay (2004: 9-29); Garay & Hernandez (2006: 7-22); Garay (1998: 422-428),JP
GB286-teke1275,teke1275,GB286,0,GB286-0,,s_Linton_Latege[1-13];sd_Prat_Tege[37-39],Prat 1904:37-39; Linton 2014:1-13,JV
GB286-tekt1235,tekt1235,GB286,0,GB286-0,,s_Stevenson_Tectiteco,Stevenson (1987),RHE
GB286-telu1262,telu1262,GB286,0,GB286-0,,g_Krishnamurti_Telugu[314],Krishnamurti and Gwynn 1985:314f.,JI;NK
GB286-tema1239,tema1239,GB286,?,,,s_SchumannGarcia_Nahual-Almomoloa,Schumann Galvez and García de Leon 1966,RHE
GB286-temb1272,temb1272,GB286,?,,Not mentioned.,s_Mangulu_Babale[201-220];s_Mangulu_Kunda[201-220];s_Mangulu_Motembo[201-220],Mangulu (1990: 201-220),JLE
GB286-temi1246,temi1246,GB286,?,,,"s_Benjamin_Temiar[164, 179, 183]","Benjamin (1976:164, 179, 183)",JG
GB286-temo1245,temo1245,GB286,0,GB286-0,,s_Lastra_Otomi-Cuexcontitlan;std_Lastra_Otomi-Toluca,Lastra 1989; Lastra 1992,RHE
GB286-temp1235,temp1235,GB286,?,,"Short grammar, no overt mention of polar interrogation. Unable to confirm from examples / glossing.",s_Robinson_Tindal[23],Robinson 2005:23,JRI
